id,name,details,gender,category
Women:SHIRTS:39,SATIN SHIRT,Collared shirt with a V-neckline. Long cuffed sleeves. Front button fastening.,Women,SHIRTS
Women:SHIRTS:40,ASYMMETRIC SHIRT WITH STRIPES,"Shirt with an asymmetric neckline, long sleeves and pleats at the waist.",Women,SHIRTS
Women:SHIRTS:44,FLORAL PRINT SHIRT,Flowing collared shirt with long sleeves. Split hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:45,LINEN SHIRT WITH POCKET,100% linen collared shirt. Sleeves falling below the elbow. Patch pocket on the chest. Asymmetric hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:46,ANIMAL PRINT SATIN SHIRT,Flowing collared shirt with long cuffed sleeves. Button-up front.,Women,SHIRTS
Women:SHIRTS:47,FLORAL PRINT SHIRT,Collared semi-sheer shirt with long sleeves. Button-up front with matching covered buttons.,Women,SHIRTS
Women:SHIRTS:48,CROPPED SATIN SHIRT,Collared V-neck shirt with long sleeves. Front fastening with matching covered buttons.,Women,SHIRTS
Women:SHIRTS:49,SHIRT WITH CONTRAST BOLO TIE,Collared shirt featuring a contrast bow and long sleeves. Front fastening with matching covered buttons.,Women,SHIRTS
Women:SHIRTS:50,PRINTED RAMIE BLOUSE,Blouse made of 100% ramie. Slot collar and sleeves falling below the elbow. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:51,CROSSOVER TOP WITH RUFFLES,Semi-sheer top with a surplice neckline and long sleeves. Ruffle trim details. This garment is not lined.,Women,SHIRTS
Women:SHIRTS:52,EMBROIDERED RHINESTONE SHIRT,Collared semi-sheer shirt featuring long sleeves with cuffs. Chest patch pocket. Embroidery with rhinestone appliqués. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:54,TIE-DYE PRINT OVERSIZE SHIRT,Long sleeve shirt with a Johnny collar and slits at the cuffs. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:56,LINEN SHIRT WITH AN ASYMMETRIC HEM,Shirt made of 100% linen. Johnny collar with sleeves falling below the elbow. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:57,RHINESTONE POPLIN SHIRT,Shirt made of cotton. Lapel collar and long cuffed sleeves. Chest patch pocket. Rhinestone appliqués. Side slits at the hem. Button-up front hidden by a snap-button placket.,Women,SHIRTS
Women:SHIRTS:58,SEMI-SHEER BLOUSE WITH RUFFLE TRIMS,"Semi-sheer blouse featuring a V-neckline, long cape sleeves with drawstrings, ruffled details in matching fabric, asymmetric hem and front fastening with matching ties. Made of viscose.",Women,SHIRTS
Women:SHIRTS:59,GABARDINE FABRIC CROPPED SHIRT,Collared shirt made of gabardine fabric. Long sleeves with frayed pleated cuffs. Cut-out chest pocket. Darted back. Button-up front.,Women,SHIRTS
Women:SHIRTS:60,PAISLEY PRINT SHIRT,Collared shirt with a V-neckline and long sleeves. Side vents at the hem. Fastens at the front with buttons.,Women,SHIRTS
Women:SHIRTS:61,MINIMALIST BLOUSE WITH BELT,Semi-sheer blouse made of a viscose blend. V-neckline and long sleeves. Tied belt in the same fabric. Side vents at the hem.,Women,SHIRTS
Women:SHIRTS:62,RUFFLED LACE TRIM PRINT SHIRT,Semi-sheer V-neck shirt with long cuffed sleeves. Contrast lace trims and ruffles on the chest. Front fastening with covered buttons.,Women,SHIRTS
Women:SHIRTS:63,LINEN POLO COLLAR BLOUSE,"Blouse made of 100% linen. Featuring a polo collar, sleeves falling below the elbow and an asymmetric hem with side vents.",Women,SHIRTS
Women:SHIRTS:64,STRIPED OVERSIZE SHIRT,Loose-fitting shirt featuring a Johnny collar and long sleeves with cuffs. Chest patch pocket. Pleated detail on the back. Button-up front.,Women,SHIRTS
Women:SHIRTS:65,RUFFLED SHIRT WITH FLORAL PRINT,Shirt with a V-neck and long sleeves. Front ruffle details.,Women,SHIRTS
Women:SHIRTS:66,FLORAL PRINT SATIN TOP,Top featuring a crossover high neck with multi-way tied detail at the back. Long sleeves.,Women,SHIRTS
Women:SHIRTS:67,LACE TRIM LINEN SHIRT,"Shirt made of 100% linen. Lapel collar, long sleeves, front lace trims and a button-up front.",Women,SHIRTS
Women:SHIRTS:68,SATIN FLORAL PRINT SHIRT,Collared shirt with a V-neckline and long sleeves. Asymmetric hem with side vents. Button-down front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:70,SEMI-SHEER VOLUMINOUS BLOUSE,"Blouse made of viscose. Featuring a straight neckline, long cape sleeves, adjustable shoulder straps and an asymmetric hem.",Women,SHIRTS
Women:SHIRTS:72,EMBROIDERED BLOUSE,Loose-fitting blouse with a slot collar and long sleeves. Contrast embroidery detail.,Women,SHIRTS
Women:SHIRTS:73,STRIPED SHIRT,Johnny collar shirt made of a viscose blend. Cuffed sleeves falling below the elbow. Back pleat detail. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:74,SEMI-SHEER COMBINED TEXTURED SHIRT,Collared shirt with long sleeves. Front patch pocket. Textured frayed fabric detail. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:78,SHIRT WITH CUTWORK EMBROIDERY,Round neck shirt featuring long sleeves with elasticated trims. Matching embroidery and ruffled trims. Matching front button fastening.,Women,SHIRTS
Women:SHIRTS:79,EMBROIDERED COTTON BLOUSE,Long sleeve V-neck blouse made of cotton. Contrast embroidery detail. Button-up fastening at the front.,Women,SHIRTS
Women:SHIRTS:80,SHIRT WITH CONTRAST RUFFLES,Semi-sheer shirt with a slot collar. Long cuffed sleeves. Lining on the front. Ruffle trims with a contrast finish.,Women,SHIRTS
Women:SHIRTS:82,100% LINEN SHIRT,"Collared shirt with long sleeves, front patch pockets and a button-up front.",Women,SHIRTS
Women:SHIRTS:83,SHIRT WITH DRAWSTRING NECKLINE,Shirt featuring long sleeves and a Johnny collar with a drawstring.,Women,SHIRTS
Women:SHIRTS:84,SATIN TOP WITH KNOT,Crop top featuring a V-neckline with a knot and long sleeves. Invisible side zip fastening.,Women,SHIRTS
Women:SHIRTS:86,SMOCKED PRINTED BLOUSE,"Round neck blouse with smocking, long sleeves with elasticated trims and a button-up front.",Women,SHIRTS
Women:SHIRTS:87,TIE-DYE PRINT SHIRT,Collared shirt with long sleeves. Side vents at the hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:88,STRIPED JACQUARD BLOUSE,"Blouse made of a viscose blend. Featuring a V-neckline, long voluminous sleeves, matching stripes and front button fastening.",Women,SHIRTS
Women:SHIRTS:89,SHIRT WITH CUTWORK EMBROIDERY,Collared shirt with short sleeves. Matching cutwork embroidery detail. Button-up front.,Women,SHIRTS
Women:SHIRTS:91,PRINTED RAMIE SHIRT,Shirt made of 100% ramie. Johnny collar and sleeves falling below the elbow with cuffs. Asymmetric hem with side vents. Pleated detail on the back. Front fastening.,Women,SHIRTS
Women:SHIRTS:92,OVERSIZE FLOWING SHIRT,Collared shirt with long sleeves. Front patch pockets. Asymmetric hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:96,SEMI-SHEER SHIRT WITH RUFFLES,Collared sleeveless shirt. Ruffled detail. Button-up front hidden by a placket.This garment is not lined.,Women,SHIRTS
Women:SHIRTS:98,OXFORD SHIRT,Shirt made of a cotton blend. Johnny collar and long sleeves. Button-up front.,Women,SHIRTS
Women:SHIRTS:99,ROLL-UP SLEEVE LINEN BLEND SHIRT,"Shirt made of a linen blend. Featuring a slot collar, long roll-up sleeves with buttoned tabs, front flap pockets, side vents at the hem and a button-up front.",Women,SHIRTS
Women:SHIRTS:100,DRAPED TOP,Sleeveless top with a cowl neckline. Featuring gathering on the shoulders.,Women,SHIRTS
Women:SHIRTS:101,STRIPED OVERSIZE LINEN BLEND SHIRT,Collared shirt made of a linen blend. Featuring long sleeves and button fastening at the front.,Women,SHIRTS
Women:SHIRTS:102,PRINTED FLOWING BLOUSE,Flowing collared blouse made of viscose. Short sleeves. Chest patch pockets. Button-up front.,Women,SHIRTS
Women:SHIRTS:103,TIE-DYE PRINT CROP TOP,Top with a surplice neckline and long sleeves. Gathered hem with pleats. Invisible side zip fastening.,Women,SHIRTS
Women:SHIRTS:104,100% LINEN SHIRT,"Collared shirt made of 100% linen. Featuring long sleeves, a front patch pocket and button-up front.",Women,SHIRTS
Women:SHIRTS:107,CROPPED SHIRT WITH KNOT,Collared shirt featuring turn-up short sleeves with buttoned tabs. Front patch pockets with flaps. Button and knot front fastening.,Women,SHIRTS
Women:SHIRTS:109,CROPPED SHIRT WITH CUTWORK EMBROIDERY,Collared shirt with long sleeves. Matching cutwork embroidery and lace trim details. Button-up front.,Women,SHIRTS
Women:SHIRTS:110,LINEN SHIRT WITH POCKET,Linen shirt. Collar and sleeves falling below the elbow. Patch pocket on the chest. Asymmetric hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:111,LONG BLOUSE WITH KNOT,Long blouse made of cotton. Johnny collar and sleeves falling below the elbow. Knot detail on the front. Asymmetric hem.,Women,SHIRTS
Women:SHIRTS:114,STRIPED SHIRT WITH TIE DETAIL,Johnny collar shirt with long sleeves. Side dart details. Wrap-style front with ties.,Women,SHIRTS
Women:SHIRTS:115,Z1975 DENIM BLOUSE WITH TIE,Blouse featuring a high neck with a tie detail and a V-neckline. Short sleeves with metallic button.,Women,SHIRTS
Women:SHIRTS:116,LONG WRINKLED-EFFECT TOP,Top with a slot collar and long sleeves. Split hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:117,PRINTED COTTON BLOUSE,Blouse made of 100% cotton. V-neck and full sleeves falling below the elbow. Asymmetric hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:119,RUFFLED LINEN BLOUSE,"Blouse made of 100% linen. Featuring a slot collar, ruffle trims in the same fabric and an asymmetric hem.",Women,SHIRTS
Women:SHIRTS:120,TRF OVERSIZE DENIM SHIRT,Oversize collared shirt featuring drop-shoulder long sleeves with cuffs. Faded effect. Dart detail at the back. Button-up front.,Women,SHIRTS
Women:SHIRTS:121,SATIN GEOMETRIC PRINT SHIRT,Loose-fitting collared shirt featuring long sleeves with cuffs. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:122,RUFFLED SATIN SHIRT,Collared short sleeve shirt with front ruffle detail. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:124,CROPPED SHIRT WITH BELT,Collared shirt featuring long sleeves with pleated cuffs. False welt pocket on the chest. Contrast belt with metal buckle at the hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:125,PRINTED BLOUSE WITH RUFFLES,Blouse with a ruffled V-neck and long sleeves with elasticated trim. Front fastening with matching covered buttons.,Women,SHIRTS
Women:SHIRTS:126,BLOUSE WITH GOLD BUTTONS,V-neck blouse with pleat and false front buttons. Long sleeves with buttoned opening.,Women,SHIRTS
Women:SHIRTS:127,BUTTON-UP LINEN SHIRT,Collared shirt made of 100% linen. Long sleeves with cuffs. Button-up front and buttons at the back.,Women,SHIRTS
Women:SHIRTS:128,PRINTED BLOUSE WITH BOW,Cropped blouse made of a linen blend. Johnny collar and long wide sleeves. Button and tie fastening at the front.,Women,SHIRTS
Women:SHIRTS:130,STRIPE CROPPED SHIRT WITH TIE,Shirt featuring a lapel neck and long cuffed sleeves. Faux piped pocket on front. Tie detail in the same fabric. Button-up front.,Women,SHIRTS
Women:SHIRTS:131,PLUMETIS SHIRT WITH RUFFLES,Semi-sheer collared shirt with long sleeves with ruffled trims and a button-up front. This garment is not lined.,Women,SHIRTS
Women:SHIRTS:132,ASYMMETRIC CAPE BLOUSE,"Long cape blouse with a round neck, sleeves falling below the elbow and an asymmetric hem.",Women,SHIRTS
Women:SHIRTS:133,FLOWING OVERSIZE BLOUSE WITH GATHERED DETAIL,Oversize blouse with a V-neck and long sleeves. Gathered detailing on the front and back. Side vents at the hem. Front fastening with matching covered buttons.,Women,SHIRTS
Women:SHIRTS:137,LONG EMBROIDERED BLOUSE,Long blouse made of a viscose blend. Round neck and short full sleeves. Mirror-effect appliqués and contrast embroidery.,Women,SHIRTS
Women:SHIRTS:138,LONG SEMI-SHEER BLOUSE,"Long blouse made of 100% viscose. Featuring a V-neckline, short sleeves and an asymmetric hem with front vent.",Women,SHIRTS
Women:SHIRTS:139,OVERSIZE BLOUSE WITH GOLD-TONED BUTTONS,Oversize blouse featuring a johnny collar and long sleeves. Front patch pocket. Hem with side vents. Front fastening with gold-toned buttons.,Women,SHIRTS
Women:SHIRTS:140,CROPPED STRIPED SHIRT,Collared shirt featuring long sleeves with pleated cuffs. Chest patch pocket. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:142,OVERSIZE LINEN BLEND SHIRT,Collared shirt made of a linen and cotton blend fabric. Sleeves falling below the elbow. Front button fastening hidden by a placket.,Women,SHIRTS
Women:SHIRTS:143,100% LINEN BLOUSE,Blouse featuring a V-neck with buttons and long sleeves.,Women,SHIRTS
Women:SHIRTS:145,STRIPED POPLIN BLOUSE WITH VENTS,Blouse made of a cotton blend fabric. V-neckline and long voluminous sleeves. Asymmetric hem with front vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:146,CROPPED POPLIN SHIRT,Cropped collared shirt with short sleeves. Adjustable hem with drawstrings in the same fabric. Button-up front.,Women,SHIRTS
Women:SHIRTS:147,RUFFLED SHIRT WITH FLORAL PRINT,Shirt featuring a Johnny collar and long sleeves with ruffles. Button-up front.,Women,SHIRTS
Women:SHIRTS:148,CONTRAST POPLIN JACKET,Long V-neck jacket with long sleeves. Fabric appliqué detail made of poplin with contrast stripes. Side vents at the hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:149,STRIPED POPLIN CROPPED SHIRT,Collared shirt featuring drop-shoulder long sleeves with pleated cuffs. Dart detail at the back. Button-up front.,Women,SHIRTS
Women:SHIRTS:150,CONTRAST STRIPE CROPPED SHIRT,Cropped collared shirt with long sleeves and buttons hidden by a placket. Front patch pocket. Button-up front.,Women,SHIRTS
Women:SHIRTS:152,Z1975 DENIM CROPPED SHIRT,Collared shirt with long sleeves. Faded effect. Front patch pockets with flaps. Button-up front.,Women,SHIRTS
Women:SHIRTS:153,ROMANTIC BLOUSE,"Blouse with a slot collar, long sleeves and a button-up front.",Women,SHIRTS
Women:SHIRTS:155,PRINTED COTTON SHIRT,Collared shirt made of cotton. Short turn-up sleeves. Chest patch pocket. Button-up front.,Women,SHIRTS
Women:SHIRTS:156,STRIPED LINEN BLEND SHIRT,Shirt made of a linen blend. Johnny collar and long sleeves. Fastens at the front with buttons.,Women,SHIRTS
Women:SHIRTS:157,Z1975 DENIM OVERSIZE JACKET,"Oversize collared jacket featuring long sleeves with cuffs, front patch pockets and a button-up front with metal buttons.",Women,SHIRTS
Women:SHIRTS:159,CROPPED POPLIN SHIRT,Collared shirt with turn-up short sleeves. Front patch pockets. Button-up front.,Women,SHIRTS
Women:SHIRTS:160,COTTON BLEND OXFORD SHIRT,Shirt made of a cotton blend. Johnny collar and long sleeves. Asymmetric hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:163,CROP TOP WITH KNOT,V-neck top with a tie and wide long sleeves with slits.,Women,SHIRTS
Women:SHIRTS:165,LINEN SHIRT WITH POCKET,Collared shirt made of 100% linen. Sleeves falling below the elbow. Chest patch pocket. Button-up front.,Women,SHIRTS
Women:SHIRTS:166,TIE-DYE PRINT BLOUSE,Blouse with a V-neck and long sleeves. Hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:167,GATHERED RAMIE SHIRT,Slot collar shirt made of 100% ramie. Long sleeves and gathered detailing on the front. Button-up front.,Women,SHIRTS
Women:SHIRTS:168,WIDE SLEEVE LINEN SHIRT,"Collared shirt made of 100% linen. Featuring wide sleeves falling below the elbow, side vents at the hem and a button-up front hidden by a placket.",Women,SHIRTS
Women:SHIRTS:169,STRIPED MASCULINE POPLIN SHIRT,"Collared shirt made of 100% cotton. Featuring long sleeves with cuffs, a chest patch pocket, an asymmetric hem and a button-up front.",Women,SHIRTS
Women:SHIRTS:171,FLORAL PRINT LINEN BLEND SHIRT,Collared shirt made of a linen blend. Long sleeves. Side vents at the hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:172,STRIPED POPLIN CROPPED SHIRT,Collared shirt featuring long sleeves with pleated cuffs. Chest welt pocket. Button-up front.,Women,SHIRTS
Women:SHIRTS:173,BLOUSE WITH RUFFLES,Blouse featuring a slot collar with faux pearl appliqués. Long sleeves. Front ruffle details.,Women,SHIRTS
Women:SHIRTS:174,TRF CROPPED DENIM SHIRT,Collared cropped shirt featuring long sleeves with cuffs. Chest patch pocket. Frayed hem. Snap-button fastenings on the front.,Women,SHIRTS
Women:SHIRTS:176,CROPPED SHIRT WITH POCKET,Cropped collared shirt with long sleeves. Front patch pocket. Front button fastening.,Women,SHIRTS
Women:SHIRTS:178,GABARDINE FABRIC CROPPED SHIRT,Collared shirt made of gabardine-type fabric. Featuring long cuffed sleeves and patch pockets on the front. Button-up front fastening.,Women,SHIRTS
Women:SHIRTS:180,OVERSIZED SHIRT,Loose-fitting collared shirt featuring long sleeves with cuffs. Chest patch pocket. Pleated detail at the back. Button-up fastening on the front.,Women,SHIRTS
Women:SHIRTS:181,CROPPED POPLIN SHIRT,"Collared shirt with long cuffed sleeves. Featuring patch pockets on the front, darts on the back and a button-up front.",Women,SHIRTS
Women:SHIRTS:182,STRIPED CROPPED SHIRT,Collared shirt with short sleeves. Featuring a button-up front and an adjustable elasticated drawstring waistband.,Women,SHIRTS
Women:SHIRTS:183,CROPPED POPLIN SHIRT,Johnny collar shirt with wide sleeves falling below the elbow. Front patch pockets. Contrast topstitching detail. Button-up front.,Women,SHIRTS
Women:SHIRTS:185,SATIN CROPPED BOMBER JACKET,Bomber jacket made of 100% viscose. Round neck and sleeves falling below the elbow. Ribbed elastic trims. Front welt pockets. Front fastening with metal zip.,Women,SHIRTS
Women:SHIRTS:186,LONG EMBROIDERED BLOUSE,Long blouse made of cotton. Slot collar with long sleeves. Contrast embroidery detail. Asymmetric hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:187,PATCHWORK PRINT BLOUSE,Open blouse made of 100% cotton. Long sleeves. Patchwork print detail. Tied belt in the same fabric.,Women,SHIRTS
Women:SHIRTS:192,MINIMALIST SATIN CROSSOVER SHIRT,Shirt made of 100% viscose. Featuring a lapel collar and long sleeves with cuffs. Asymmetric hem with side vents. Crossover button-up front.,Women,SHIRTS
Women:SHIRTS:194,TIE-DYE PRINT TULLE SHIRT,"Semi-sheer collared shirt with long sleeves, seamless trims and a button-up front.This garment is not lined.",Women,SHIRTS
Women:SHIRTS:195,OVERSIZE RAMIE SHIRT,"Collared oversize shirt made of ramie. Featuring long sleeves with cuffs, front patch pocket and a button-up front.",Women,SHIRTS
Women:SHIRTS:196,METALLIC THREAD STRIPED SHIRT,Shirt with a slot collar and long sleeves with ties. Metallic thread detail. Fastens at the front with buttons.,Women,SHIRTS
Women:SHIRTS:197,FRAYED SHIRT,Collared shirt with long sleeves. Frayed trim detail. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:202,STRIPED LINEN BLEND SHIRT,Collared shirt made of a linen blend. Adjustable long sleeves with tab and button. Button-up front.,Women,SHIRTS
Women:SHIRTS:203,POPLIN SHIRT WITH PUFF SLEEVES,"Sleeveless collared shirt. Featuring a chest patch pocket, an asymmetric puff hem and a button-up front.",Women,SHIRTS
Women:SHIRTS:204,LINEN BLEND PRINTED SHIRT,Johnny collar shirt in a linen blend. Long sleeves. Hem with side vents. Button-up front.,Women,SHIRTS
Women:SHIRTS:205,RUFFLED TEXTURED BLOUSE,Blouse made of a viscose blend. V-neck and long flared sleeves. Ruffle trims in the same fabric. Frayed trims. Asymmetric hem. Front tie fastening.,Women,SHIRTS
Women:SHIRTS:206,SNAKESKIN PRINT TOP,V-neck top with long balloon sleeves with cuffs. Metallic thread detail. Invisible side zip fastening.,Women,SHIRTS
Women:SHIRTS:209,LINEN-BLEND SHIRT WITH POLKA DOTS,Shirt made of a linen blend. Johnny collar and long sleeves. Front knot detail at the hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:210,BLOUSE WITH FULL SLEEVES,Blouse featuring a round neck with drawstring. V-neck and balloon long sleeves with elastic trim.This garment is not lined.,Women,SHIRTS
Women:SHIRTS:211,CABLE-KNIT SHIRT,Collared shirt with long sleeves and a button-up front.,Women,SHIRTS
Women:SHIRTS:212,CROPPED STRIPED SHIRT,Cropped collared shirt featuring long sleeves with cuffs. False welt pockets on the front. Button-up front hidden by a placket.,Women,SHIRTS
Women:SHIRTS:213,BLOUSE WITH BOW COLLAR,"High-neck blouse with a bow, long puff sleeves and a buttoned opening at the back.",Women,SHIRTS
Women:SHIRTS:229,TIE-DYE SHIRT,Collared shirt with short sleeves. Button-up front.,Women,SHIRTS
Women:SHIRTS:230,KNOTTED LINEN SHIRT,"Shirt made of 100% linen with a plunging V-neckline, long cuffed sleeves and front knot fastening at the hem.",Women,SHIRTS
Women:SHIRTS:231,FLOWING CROPPED BOMBER JACKET,Cropped bomber jacket made of viscose. Round neck and long sleeves with cuffs. Elastic hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:232,LINEN BLEND FRAYED SHIRT,Shirt made of a linen blend fabric. Lapel collar and long sleeves. Patch pockets on the front. Adjustable opening detail at the back with ties in the same fabric. Frayed hem. Button-up front.,Women,SHIRTS
Women:SHIRTS:233,VOLUMINOUS RAMIE BLOUSE,Blouse made of ramie. Round neck and voluminous long sleeves. Button-up front.,Women,SHIRTS
Women:SHIRTS:237,RUSTIC TEXTURED BLOUSE,"Blouse made of a cotton and linen blend. Featuring a round neckline, long sleeves, frayed trims and an asymmetric hem.",Women,SHIRTS
Women:SHIRTS:238,CROSSOVER SHIRT WITH POLKA DOTS,Cropped shirt with a V-neck and sleeves falling below the elbow. Wrap-style front with knot fastening.,Women,SHIRTS
Women:SHIRTS:239,DENIM TRF SHIRT,Collared shirt made of flowing denim fabric. Drop-shoulder long sleeves with cuffs. Front patch pocket. Frayed hem. Button-up front.,Women,SHIRTS
